Pgroup,Lp,PKod,Pname,p_sale_in_time,Psale,Pavarage_stock,Rotation_in_days,Rotation_in_times
ART._HYGIENIC,,,,,,,,
 ,1.0,7609.0,KARMA PEDRIGE 100 G JUNIOR,"0,002673797","1,00","0,00",0,
 ,1.0,8331.0,ZELKI NIM 2 HEROS 90 G,"0,013368984","5,00","0,00",0,
 ,1.0,8330.0,KARMA MR DOG  415 G PUSZKA KURCZ-WARZ,"0,037433155","14,00","6,00","160,2857143","2,333333333"
 ,1.0,9815.0," KARMA CHAPPI WATROBA,INDYK MARCH.400GR",0,"0,00","0,00",-,-
 ,1.0,13009.0,CHAPPI DROB 1200G PUSZKA,0,"0,00","0,00",-,-
 ,1.0,3327.0,HERBATA BIO OWOCOWA 25 EX,0,"0,00","0,00",-,-
 ,1.0,3329.0,HERBATA BIO ZURAWINA 25 EX,0,"0,00","0,00",-,-
 ,1.0,1920.0,KARKA MR CAT PUSZKA,0,"0,00","0,00",-,-
 ,1.0,18693.0,KARMA 10 KG MR DOG,0,"0,00","0,00",-,-
 ,1.0,14566.0,KARMA BINGO 1 KG WOL+DR,0,"0,00","0,00",-,-
 ,1.0,14568.0,KARMA BINGO 1 KG WOLOW,0,"0,00","0,00",-,-
 ,1.0,16759.0,KARMA CHAPI 3 KG,0,"0,00","0,00",-,-
 ,1.0,3671.0,KARMA CHAPPI 1200G,0,"0,00","0,00",-,-
 ,1.0,14571.0,KARMA CHAPPI 500G DROB+WARZ SUCHA,0,"0,00","0,00",-,-
 ,1.0,13461.0,KARMA CHAPPI Z WOLOW.PUSZKA 400G,0,"0,00","0,00",-,-
 ,1.0,8397.0,KARMA DENTEL,0,"0,00","0,00",-,-
 ,1.0,17999.0,KARMA DLA PSA 415 G,0,"0,00","0,00",-,-
 ,1.0,3222.0,KARMA DO KOTA 100 G SASZET ARO,0,"0,00","0,00",-,-
 ,1.0,1906.0,KARMA DO KOTA 415 G PUSZKA ARO,0,"0,00","0,00",-,-
 ,1.0,18759.0,KARMA DO KOTA MR CAT PUSZK. 415G,0,"0,00","0,00",-,-
 ,1.0,7613.0,KARMA DO KOTA PREVITAL 100G SASZET,0,"0,00","0,00",-,-
 ,1.0,10722.0,KARMA DO KOTA PREVITAL 100GR SASZETKA,0,"0,00","0,00",-,-
 ,1.0,3882.0,KARMA DO KOTA PUSZKA 400G,0,"0,00","0,00",-,-
 ,1.0,17998.0,KARMA DO KOTA SASZETKA,0,"0,00","0,00",-,-
 ,1.0,4196.0,KARMA DO KOTA SASZETKA 100G,0,"0,00","0,00",-,-
 ,1.0,4927.0,KARMA DO KOTA SUCHA 400G,0,"0,00","0,00",-,-
 ,1.0,10737.0,"KARMA DO PSA 1,20KG PUSZKA WO?OWONA",0,"0,00","0,00",-,-
 ,1.0,1903.0,KARMA DO PSA 415 G ARO PUSZKA,0,"0,00","0,00",-,-
 ,1.0,3883.0,KARMA DO PSA PUSZKA 400G,0,"0,00","0,00",-,-
 ,1.0,4519.0,KARMA FELIX 100G SASZET.,0,"0,00","0,00",-,-
 ,1.0,4518.0,KARMA FELIX 100G SASZETKA,0,"0,00","0,00",-,-
 ,1.0,4480.0,KARMA KIT E KAT Z KURCZAKIEM 500 G SUCHA,0,"0,00","0,00",-,-
 ,1.0,6935.0,KARMA KIT KAT Z DROBIEM 100 G,0,"0,00","0,00",-,-
 ,1.0,18758.0,KARMA KITE KAT KURCZAK  SASZ.85 G,0,"0,00","0,00",-,-
 ,1.0,6176.0,KARMA KITEKAT 100G,0,"0,00","0,00",-,-
 ,1.0,7046.0,KARMA KITEKAT 100G SASZETKA,0,"0,00","0,00",-,-
 ,1.0,7047.0,KARMA KITEKAT 100G SASZETKA,0,"0,00","0,00",-,-
 ,1.0,3195.0,KARMA KITEKAT 300 G,0,"0,00","0,00",-,-
 ,1.0,2934.0,KARMA KITEKAT 300 G SUCHA,0,"0,00","0,00",-,-
 ,1.0,9821.0,KARMA KITEKAT TUN.WARZ.400G SU,0,"0,00","0,00",-,-
 ,1.0,16760.0,KARMA MR 3 KG,0,"0,00","0,00",-,-
 ,1.0,1922.0,KARMA MR CAT  PUSZKA,0,"0,00","0,00",-,-
 ,1.0,4425.0,KARMA MR CAT 2 KG,0,"0,00","0,00",-,-
 ,1.0,7604.0,KARMA MR CAT 4*100G,0,"0,00","0,00",-,-
 ,1.0,15523.0,KARMA MR CAT 400 G,0,"0,00","0,00",-,-
 ,1.0,2278.0,KARMA MR CAT 400 G SUCHA,0,"0,00","0,00",-,-
 ,1.0,7615.0,KARMA MR CAT 415 G PUSZ.Z PSTRAGIEM,0,"0,00","0,00",-,-
 ,1.0,6523.0,KARMA MR CAT 451 G PUSZKA WOLOWQ+WARZYWA,0,"0,00","0,00",-,-
 ,1.0,17807.0,KARMA MR DAG 500 G SUCHA,0,"0,00","0,00",-,-
 ,1.0,6078.0,"KARMA MR DOG 1,25 PUSZKA KUT+WOLOWIN",0,"0,00","0,00",-,-
 ,1.0,15522.0,KARMA MR DOG 415,0,"0,00","0,00",-,-
 ,1.0,15521.0,KARMA MR DOG 415,0,"0,00","0,00",-,-
 ,1.0,19528.0,KARMA MR DOG 415 G PUSZKA,0,"0,00","0,00",-,-
 ,1.0,19531.0,KARMA MR DOG 415 G PUSZKA Z WOLOWINA,0,"0,00","0,00",-,-
 ,1.0,14973.0,KARMA MR DOG Z DROBIEM 1240G,0,"0,00","0,00",-,-
 ,1.0,4495.0,KARMA MR KAT 400G SUCHA,0,"0,00","0,00",-,-
 ,1.0,7605.0,KARMA PEDIGRE 100 G SASZETKA W SOSIE,0,"0,00","0,00",-,-
 ,1.0,16111.0,"KARMA PEDIGRE 2,4 KG",0,"0,00","0,00",-,-
 ,1.0,7608.0,KARMA PEDIGRE 4*100 G JUNIOR,0,"0,00","0,00",-,-
 ,1.0,14584.0,KARMA PEDIGRE 400G KUR+JAG,0,"0,00","0,00",-,-
 ,1.0,18447.0,KARMA PEDIGREE 400G Z WOLOWINA PUSZKA,0,"0,00","0,00",-,-
 ,1.0,13015.0,KARMA PEDIGREE KURCZAK JUNIOR 400G PUSZK,0,"0,00","0,00",-,-
 ,1.0,12358.0,KARMA PEDIGREE Z WOLOWINA 100G,0,"0,00","0,00",-,-
 ,1.0,8398.0,KARMA RAFI 300G DOG,0,"0,00","0,00",-,-
 ,1.0,7618.0,KARMA RODEO 70 G,0,"0,00","0,00",-,-
 ,1.0,7617.0,KARMA TOFIK 415 G PUSZKA,0,"0,00","0,00",-,-
 ,1.0,7345.0,KARMA WHISKAS 100 G Z KURCZAKIEM JUNIOR,0,"0,00","0,00",-,-
 ,1.0,19754.0,KARMA WHISKAS 300 G Z KURCZ.,0,"0,00","0,00",-,-
 ,1.0,13805.0,KARMA WHISKAS JUNIOR 300G,0,"0,00","0,00",-,-
 ,1.0,6444.0,KITEKAT Z WOLOWINA PUSZKA,0,"0,00","0,00",-,-
 ,1.0,7606.0,PEDIGRE SCHMECKOS 43 G,0,"0,00","0,00",-,-
 ,1.0,15771.0,PEDRIGREE DENTA STIX 45G,0,"0,00","0,00",-,-
 ,1.0,2153.0,WHISKAS PUSZKA Z WOLOWINA,0,"0,00","0,00",-,-
 ,1.0,7048.0,ZESZYT KRATKA 60,0,"0,00","0,00",-,-
 ,,,,,,,,
 ,1.0,4426.0,BOBOVITA KASZKA WIELOOWOCOWA 230 G,"0,002673797","1,00","0,00",0,
 ,1.0,6837.0,CIASTKA DESIMO MARKIZY 160 G KAKAO,"0,016042781","6,00","0,00",0,
 ,1.0,13593.0,CYKORIA SOS BIALY 25 G,"0,077540107","29,00","0,00",0,
 ,1.0,7546.0,DANIE KACHNY STROGONOW 500 G,"0,005347594","2,00","0,00",0,
 ,1.0,11155.0,"GROCH POLÓWKI 0,5 KG STEFIK","0,042780749","16,00","0,00",0,
 ,1.0,7955.0,GROCH ?Ó?YT CA?Y 400GR CENOS,"0,002673797","1,00","0,00",0,
 ,1.0,9070.0,HERBATNIKI PETIT BEURRE 65 G,"0,013368984","5,00","0,00",0,
 ,1.0,7206.0,KASZA GRYCZANA 4 X 100G SONKO,"0,016042781","6,00","0,00",0,
 ,1.0,18092.0,KASZA JAGLANA 400 G,"0,021390374","8,00","0,00",0,
 ,1.0,16378.0,KASZA JECZMIENNA 4*100 G SARITA,"0,042780749","16,00","0,00",0,
 ,1.0,4711.0,KASZA ORKISZOWA 4*100G,"0,00802139","3,00","0,00",0,
 ,1.0,8069.0,KASZKA MANNA 400 G KROS,"0,050802139","19,00","0,00",0,
 ,1.0,18355.0,KASZKA MANNA 400 G MELVIT,"0,032085561","12,00","0,00",0,
 ,1.0,18603.0,KOTLIN KETCHUP 450 G MNIEJ KALORI,"0,016042781","6,00","0,00",0,
 ,1.0,2941.0,KRAZKI RYZOWE 60 G,"0,06684492","25,00","0,00",0,
 ,1.0,19796.0,KT ORZECH ZIEMNY LUZ,"0,000414439","0,16","0,00",0,
 ,1.0,4528.0,KUPIEC KASZA MANNA 400G KG,"0,013368984","5,00","0,00",0,
 ,1.0,3599.0,LAURKA,"0,002673797","1,00","0,00",0,
 ,1.0,14757.0,MAK LUBELLA  ZIARNO SWIDERKI 400G,"0,056149733","21,00","0,00",0,
 ,1.0,8704.0,MAK LUBELLA JAJE WSTAZKA 400G,"0,021390374","8,00","0,00",0,
 ,1.0,7706.0,MAK LUBELLA KÓLKA MINI 400 G,"0,034759358","13,00","0,00",0,
 ,1.0,8477.0,MAK SULMA KOLANKO DUZA 500G,"0,002673797","1,00","0,00",0,
 ,1.0,5674.0,MAK SULMA MUSZELKA 100% DURUM,"0,053475936","20,00","0,00",0,
 ,1.0,1268.0,MAK SULMA NITKA ROSOLOWA 400G,"0,122994652","46,00","0,00",0,
 ,1.0,2556.0,MAK SULMA NITKA SPAGHETTI 500G,"0,144385027","54,00","0,00",0,
 ,1.0,8705.0,MAK ZLOTY LAN 500G  PENE,"0,173796791","65,00","0,00",0,
 ,1.0,7703.0,MAK ZLOTY LAN KOLANKO DUZE 500 G,"0,147058824","55,00","0,00",0,
 ,1.0,7704.0,MAK ZLOTY LAN MUSZELKA 500 G,"0,192513369","72,00","0,00",0,
 ,1.0,83.0,MAK ZLOTY LAN NITKA DOMOWA 250,"0,494652406","185,00","0,00",0,
 ,1.0,2354.0,MAK ZLOTY LAN SWIDEREK 400G,"0,040106952","15,00","0,00",0,
 ,1.0,1249.0,MAK ZLOTY LAN SWIDERKI 500 G,"0,152406417","57,00","0,00",0,
 ,1.0,10278.0,MAK.ABAK ZACIERKA BABUNI 250G,"0,00802139","3,00","0,00",0,
 ,1.0,3995.0,MAK.LUBELLA FALA 400G,"0,050802139","19,00","0,00",0,
 ,1.0,3376.0,MAK.LUBELLA SWIDER 500 G,"0,048128342","18,00","0,00",0,
 ,1.0,7707.0,MAKA BASIA TORTOWA 900 G ORKISZOWA,"0,002673797","1,00","0,00",0,
 ,1.0,3532.0,MAKA EXTRA WYPIEK BASIA 1 KG,"0,021390374","8,00","0,00",0,
 ,1.0,2755.0,MAKA KOSZALINSKA  STOISLAW 1KG,"0,441176471","165,00","0,00",0,
 ,1.0,16058.0,MAKA KRUPCZATKA  ZLOTY LAN TYP 450 1KG,"0,042780749","16,00","0,00",0,
 ,1.0,8339.0,MAKA KRUPCZATKA 1KG STOISLAW,"0,07486631","28,00","0,00",0,
 ,1.0,8995.0,MAKA KRUPCZATKA BASIA 1 KG,"0,042780749","16,00","0,00",0,
 ,1.0,15949.0,MAKA LUKSUSOWA ZLOTY LAN TYP 550 1KG,"0,005347594","2,00","0,00",0,
 ,1.0,373.0,MAKA POZNANSKA 1 KG STOISLAW,"0,005347594","2,00","0,00",0,
 ,1.0,17618.0,MAKA RAZOWA 1 KG MELVIT,"0,00802139","3,00","0,00",0,
 ,1.0,370.0,MAKA TORTOWA 1KG STOISLAW,"0,529411765","198,00","0,00",0,
 ,1.0,16553.0,MAKA TORTOWA BASIA 1 KG,"0,414438503","155,00","0,00",0,
 ,1.0,372.0,MAKA WROCLAWSKA 1KG STOISLAW,"0,187165775","70,00","0,00",0,
 ,1.0,16559.0,MAKA WROCLAWSKA BASIA 1 KG,"0,120320856","45,00","0,00",0,
 ,1.0,15951.0,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,"0,251336898","94,00","0,00",0,
 ,1.0,3276.0,MAKA ZIEMNIACZANA 1KG,"0,045454545","17,00","0,00",0,
 ,1.0,10271.0,MAKARON ABAK BABUNI 250G 2 JAJ,"0,310160428","116,00","0,00",0,
 ,1.0,8784.0,MAKARON CZANIECKI 250 G NITECZKA WALCOW,"0,096256684","36,00","0,00",0,
 ,1.0,169.0,MAKARON CZANIECKI 250G SWOJSKI,"1,478609626","553,00","0,00",0,
 ,1.0,18920.0,MAKARON CZANIECKI GNIAZDKO 2,"0,093582888","35,00","0,00",0,
 ,1.0,16887.0,MAKARON CZANIECKI NITECZKA WALCOW. 500GR,"0,016042781","6,00","0,00",0,
 ,1.0,78.0,MAKARON CZANIECKI RYZOWY 250 G,"0,243315508","91,00","0,00",0,
 ,1.0,17347.0,MAKARON GOLIARD 400G NITKA,"0,018716578","7,00","0,00",0,
 ,1.0,9243.0,MAKARON GWIAZDKI CZANIEC 250 G,"0,082887701","31,00","0,00",0,
 ,1.0,7694.0,MAKARON IRWEGA 500 G RURKA,"0,002673797","1,00","0,00",0,
 ,1.0,12703.0,MAKARON IRWEGA 500G KOLANKO,"0,018716578","7,00","0,00",0,
 ,1.0,9245.0,MAKARON KOLECZKI 250 G CZANIEC,"0,026737968","10,00","0,00",0,
 ,1.0,4697.0,MAKARON LASAGNE 500G LUBELLA,"0,021390374","8,00","0,00",0,
 ,1.0,3374.0,MAKARON LUBELLA  KOLANKO OZDOBNE 500G,"0,048128342","18,00","0,00",0,
 ,1.0,17664.0,MAKARON LUBELLA MUSZELKA DROBNA,"0,029411765","11,00","0,00",0,
 ,1.0,4695.0,MAKARON LUBELSKI SPAGETTI 500G,"0,045454545","17,00","0,00",0,
 ,1.0,10819.0,MAKARON NADODRZANSKI SWID.MA?Y 400G,"0,104278075","39,00","0,00",0,
 ,1.0,13278.0,MAKARON PIORA LUBELLA 400G,"0,032085561","12,00","0,00",0,
 ,1.0,5849.0,MAKARON POL MLYN 500 G NITKA DURUM,"0,048128342","18,00","0,00",0,
 ,1.0,5851.0,MAKARON POL MLYN 500 G SWIDEREK DURUM,"0,064171123","24,00","0,00",0,
 ,1.0,5372.0,MAKARON POLSKIE MLYNY 500G PENNE DURUM,"0,072192513","27,00","0,00",0,
 ,1.0,8612.0,MAKARON SARITA SWIDEREK 400G,"0,077540107","29,00","0,00",0,
 ,1.0,12028.0,MAKARON SPAGHETI 400G SULMA,"0,064171123","24,00","0,00",0,
 ,1.0,16116.0,MAKARON SULMA GNIAZDKA 400G,"0,048128342","18,00","0,00",0,
 ,1.0,4742.0,MAKARON SULMA LAZANKA 500 G,"0,053475936","20,00","0,00",0,
 ,1.0,9246.0,MAKARON SULMA ZWIERZATKA 400 G,"0,013368984","5,00","0,00",0,
 ,1.0,18103.0,MAKARON SWIDEREK 400 G DOBRY,"0,002673797","1,00","0,00",0,
 ,1.0,1185.0,MAKARON TRADYCYJNY 250 G KLUSECZKI,"0,032085561","12,00","0,00",0,
 ,1.0,3515.0,MUSZTARDA DEVELEY 210 G SAREPSKA,"0,016042781","6,00","0,00",0,
 ,1.0,3514.0,MUSZTARDA DEVELEY 210 G STO?OWA,"0,013368984","5,00","0,00",0,
 ,1.0,5376.0,ORZESZKI SOLONE 40 G,"0,048128342","18,00","0,00",0,
 ,1.0,18790.0,"PLATKI OWSIANE 0,5 KG PLONY ZBOZ","0,026737968","10,00","0,00",0,
 ,1.0,5373.0,RURKI WAFLOWE SUCHE100 G,"0,013368984","5,00","0,00",0,
 ,1.0,6836.0,RYZ BRAZOWY 4*100G SARITA,"0,048128342","18,00","0,00",0,
 ,1.0,5378.0,RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR,"0,128342246","48,00","0,00",0,
 ,1.0,6154.0,RYZ SARITA BIALY PARABOILED 4x100G KAR.,"0,080213904","30,00","0,00",0,
 ,1.0,666.0,RYZ SONKO  4X100G,"0,665775401","249,00","0,00",0,
 ,1.0,3947.0,RYZ SONKO 4X100 PARABOLICZNY,"0,093582888","35,00","0,00",0,
 ,1.0,1799.0,RYZ SONKO BRAZOWY 4X100 GR,"0,032085561","12,00","0,00",0,
 ,1.0,3582.0,SALAMI 100 G DELIKATESOWE,"0,00802139","3,00","0,00",0,
 ,1.0,10293.0,SALCESON BIA?Y 125 G,"0,013368984","5,00","0,00",0,
 ,1.0,7541.0,SER PLASTRY MLECZ ZAGRODA SZWAJCAR 150 G,"0,026737968","10,00","0,00",0,
 ,1.0,7540.0,SER PLASTRY MLECZ.ZAGRODA GOUDA 150 G,"0,026737968","10,00","0,00",0,
 ,1.0,10290.0,SMALEC KRUPIOWSKIE SPECJALU 170 G,"0,016042781","6,00","0,00",0,
 ,1.0,10296.0,SMAROWID?O 170 G,"0,013368984","5,00","0,00",0,
 ,1.0,621.0,SONKO KASZA JECZMIENNA 4X100G WIEJSKA,"0,344919786","129,00","0,00",0,
 ,1.0,3073.0,SONKO KASZA JECZMIENNA PERLOWA 4*100G,"0,280748663","105,00","0,00",0,
 ,1.0,14569.0,SULMA WSTAZKA GNIAZDO 400G,"0,002673797","1,00","0,00",0,
 ,1.0,18864.0,SUNBITES WIOSENNE WARZYWA,"0,018716578","7,00","0,00",0,
 ,1.0,7712.0,TORTELINO 250 G Z MIESEM,"0,018716578","7,00","0,00",0,
 ,1.0,11616.0,WAFLE SUNNY 60G Z CEBULA,"0,077540107","29,00","0,00",0,
 ,1.0,7709.0,WIN SOS CURRY350 ML TUBA,"0,005347594","2,00","0,00",0,
 ,1.0,7710.0,WIN SOS ZIOLOWY 350 ML TUBA,"0,005347594","2,00","0,00",0,
 ,1.0,1427.0,WIN ZUPA BOROWIKOWA 45 G,"0,034759358","13,00","0,00",0,
 ,1.0,10429.0,MAKARON EKMAK 500G GNIAZDO WSTAZKA,"0,002673797","1,00","19,00",7106,"0,052631579"
 ,1.0,17515.0,FASOLA 400 G P.JAS MALVIT,"0,002673797","1,00","3,00",1122,"0,333333333"
 ,1.0,3932.0,MAK LUBELLA WSTAZKA 500 G 13,"0,00802139","3,00","9,00",1122,"0,333333333"
 ,1.0,7545.0,DANIE KACHNY LECZO 500G,"0,005347594","2,00","4,00",748,"0,5"
 ,1.0,10299.0,FILETY SLEDZIOWE 400G W SOS KOPERKOWYM,"0,002673797","1,00","2,00",748,"0,5"
 ,1.0,10291.0,SMALEC KRUPIOWSKIE SPECJA?Y 170 G,"0,005347594","2,00","4,00",748,"0,5"
 ,1.0,15876.0,KASZA GRYCZANA 4*100 G SARITA,"0,016042781","6,00","10,00","623,3333333","0,6"
 ,1.0,9008.0,MAKARON EXQUISIT 500G,"0,005347594","2,00","3,00",561,"0,666666667"
 ,1.0,10294.0,SALCESON CZARNY 125 G,"0,005347594","2,00","3,00",561,"0,666666667"
 ,1.0,9751.0,MAKARON LUBELL  LAZANKA  500G,"0,013368984","5,00","6,00","448,8","0,833333333"
 ,1.0,9882.0,MAKARON LITERKI 250 G POLMAK,"0,032085561","12,00","14,00","436,3333333","0,857142857"
 ,1.0,6647.0,KASZA JAGLANA 4*100 SARITA,"0,024064171","9,00","9,00",374,1
 ,1.0,10289.0,MAKARON ARC-POL MUSZELKA MALA 250 G,"0,029411765","11,00","9,00",306,"1,222222222"
 ,1.0,77.0,MAKARON NITKA CIETA 500G LUBELLA,"0,026737968","10,00","8,00","299,2","1,25"
 ,1.0,16886.0,MAKARON CZANIECKI TASIEMKA WALCOW. 500G,"0,018716578","7,00","5,00","267,1428571","1,4"
 ,1.0,10100.0,KASZA TRENDY LUNCH 4*100 G MALVIT,"0,010695187","4,00","2,00",187,2
 ,1.0,9069.0,MAKARON MUSZLA  BARONIA 500G,"0,010695187","4,00","2,00",187,2
 ,1.0,9899.0,MAK ZLOTY LAN SPAGHETTI 500G,"0,088235294","33,00","15,00",170,"2,2"
 ,1.0,14758.0,LUBELLA FIT PIORA 400G,"0,00802139","3,00","1,00","124,6666667",3
 ,1.0,13098.0,SOS SPAGHETI SMIET+POMID DAWTON,"0,024064171","9,00","3,00","124,6666667",3
 ,1.0,5848.0,MAKARON POL.MLYN SPAGHETTI 500G,"0,045454545","17,00","3,00",66,"5,666666667"
 ,1.0,18453.0,MAK SULMA SWIDEREK DUZY 500G,"0,069518717","26,00","3,00","43,15384615","8,666666667"
 ,1.0,3134.0,MAKA ZIEMNIACZANA 500G NIECHLOW,"0,101604278","38,00","3,00","29,52631579","12,66666667"
 ,1.0,3106.0,BRANSOLETKA Z CUKIERKÓW,"0,120320856","45,00","3,00","24,93333333",15
 ,1.0,16888.0,MAKARON CZANIECKI NITKA WALCOWANA 500G,"0,080213904","30,00","2,00","24,93333333",15
 ,1.0,4314.0,ROGAL 7 DAYS ORZECH,"0,155080214","58,00","3,00","19,34482759","19,33333333"
 ,1.0,18034.0,AROMAT ARAKOWY  CYKORIA,0,"0,00","0,00",-,-
 ,1.0,3581.0,BALCERZAK PIERS Z INDYKA 100G,0,"0,00","0,00",-,-
 ,1.0,3070.0,BATON CRUNCHY 30 G ORZECH,0,"0,00","0,00",-,-
 ,1.0,3072.0,BATON CRUNCHY 35 G BANAN,0,"0,00","0,00",-,-
 ,1.0,2976.0,CENOS FASOLA DROBNA 400 G,0,"0,00","0,00",-,-
 ,1.0,878.0,CENOS FASOLA PIEKNY JAS 375 G,0,"0,00","0,00",-,-
 ,1.0,2374.0,CENOS KASZA GRYCZANA  BIA?A 4*100G,0,"0,00","0,00",-,-
 ,1.0,2373.0,CENOS KASZA OWSIANA  4*100G,0,"0,00","0,00",-,-
 ,1.0,18877.0,CHRUPKI OWOCOWE 80 G,0,"0,00","0,00",-,-
 ,1.0,3583.0,CHUSTECZKI NAWILZAJACE DO DZIECI  56 SZT,0,"0,00","0,00",-,-
 ,1.0,3074.0,CIASTKA JECZMIENNE 80 G,0,"0,00","0,00",-,-
 ,1.0,7595.0,CIASTKA KUBUS 21 G TRUSK.,0,"0,00","0,00",-,-
 ,1.0,3075.0,CIASTKA ZBO?OWE  80 G,0,"0,00","0,00",-,-
 ,1.0,18093.0,DANIE KACHNY SOS BOLONSKI SLOIK 450 G,0,"0,00","0,00",-,-
 ,1.0,17858.0,DELECTA OWSIANKA 47 G,0,"0,00","0,00",-,-
 ,1.0,17533.0,FASOLA CZERWONA 400 G MELVIT,0,"0,00","0,00",-,-
 ,1.0,19794.0,FASOLA PERELKA 500 GBIZKA,0,"0,00","0,00",-,-
 ,1.0,3511.0,GELLWE CIASTO CZEKOLADOWE 400 G,0,"0,00","0,00",-,-
 ,1.0,18773.0,GROCH  POLOWKI 500 G BIZKA,0,"0,00","0,00",-,-
 ,1.0,17517.0,GROCH PO?OWKI 400 G MALVIT,0,"0,00","0,00",-,-
 ,1.0,785.0,"KASZA GRYCZANA 0,5 KG PLON ZBOZ",0,"0,00","0,00",-,-
 ,1.0,7588.0,KASZA GRYCZANA 500 G,0,"0,00","0,00",-,-
 ,1.0,17624.0,KASZA JAGLANA 4*100G,0,"0,00","0,00",-,-
 ,1.0,11606.0,KASZA JECZ.WIEJS.PLONY ZBOZ 1KG,0,"0,00","0,00",-,-
 ,1.0,2422.0,"KASZA JECZMIENNA 0,5 KG PECZAK",0,"0,00","0,00",-,-
 ,1.0,2935.0,KASZA JECZMIENNA 400 G GRUBA,0,"0,00","0,00",-,-
 ,1.0,15810.0,KASZA JECZMIENNA PECZAK 1 KG,0,"0,00","0,00",-,-
 ,1.0,7644.0,KASZA JECZMIENNA PECZAK 4*100G,0,"0,00","0,00",-,-
 ,1.0,2937.0,KASZA JECZMIENNA PER?OWA 400 G SREDNIA,0,"0,00","0,00",-,-
 ,1.0,16059.0,KASZA MANNA 1 KG CENOS,0,"0,00","0,00",-,-
 ,1.0,16131.0,KASZA MANNA 500 G ESKA,0,"0,00","0,00",-,-
 ,1.0,8993.0,KASZKA MANNA 1KG STOISLAW,0,"0,00","0,00",-,-
 ,1.0,8068.0,KASZKA MANNA 500G,0,"0,00","0,00",-,-
 ,1.0,3076.0,KASZKA MANNA BAKUS 400 G,0,"0,00","0,00",-,-
 ,1.0,3077.0,KASZKA MANNA B?YSKAWICZNA 400 G,0,"0,00","0,00",-,-
 ,1.0,19570.0,KASZKA MANNA LUBELLA 500 G,0,"0,00","0,00",-,-
 ,1.0,3040.0,KASZKA MANNA WANILIA 400 G,0,"0,00","0,00",-,-
 ,1.0,4529.0,KUPIEC KASZKA MANNA BLYS.400G,0,"0,00","0,00",-,-
 ,1.0,3598.0,LAURKA,0,"0,00","0,00",-,-
 ,1.0,3596.0,LAURKA,0,"0,00","0,00",-,-
 ,1.0,3602.0,LIPTON PIRAMIDKI CYTRUS,0,"0,00","0,00",-,-
 ,1.0,3105.0,LIZAK  SWITTS,0,"0,00","0,00",-,-
 ,1.0,14756.0,LUBELLA SPAGETTI 400G PE?NE ZIARNO,0,"0,00","0,00",-,-
 ,1.0,2610.0,MAK ABAK DOMOWY NITKA 250G,0,"0,00","31,00",-,-
 ,1.0,6121.0,MAK EKOMAK 1 KG SWIDERKI,0,"0,00","0,00",-,-
 ,1.0,6122.0,MAK EKOMAK 1 KG WSTAZKA,0,"0,00","0,00",-,-
 ,1.0,5798.0,MAK EKOMAK 250 G GWIAZDKI,0,"0,00","0,00",-,-
 ,1.0,5803.0,MAK EKOMAK 250 G KULACZKA,0,"0,00","0,00",-,-
 ,1.0,5797.0,MAK EKOMAK 250 G RYZOWY,0,"0,00","0,00",-,-
 ,1.0,6120.0,MAK EKOMAK 250 KRAJANKA,0,"0,00","0,00",-,-
 ,1.0,6119.0,MAK LEON KUCZARZ 250 G KRAJANKA,0,"0,00","0,00",-,-
 ,1.0,7705.0,MAK LUBELLA KOKARDKA MINI 400 G,0,"0,00","0,00",-,-
 ,1.0,7138.0,MAK LUBELLA MINI 5 WARZYW 400G,0,"0,00","0,00",-,-
 ,1.0,7139.0,MAK LUBELLA MINI Z CZEKOLADA 400 G,0,"0,00","0,00",-,-
 ,1.0,5003.0,MAK MUSZELKA DUZA SULMA 500 G,0,"0,00","0,00",-,-
 ,1.0,34.0,MAK NIEBIESKI 250 G BIZKA,0,"0,00","0,00",-,-
 ,1.0,11910.0,MAK SULMA GNIAZDKO 400 G,0,"0,00","0,00",-,-
 ,1.0,15680.0,MAK SULMA LAZANKI 400 G NADODRZAN,0,"0,00","0,00",-,-
 ,1.0,7626.0,MAK TRWEGA 250 G NITKA,0,"0,00","0,00",-,-
 ,1.0,1251.0,MAK ZLOTY LAN KOLANKA 400G,0,"0,00","0,00",-,-
 ,1.0,16390.0,MAK ZLOTY LAN NITKA CIETA 400 G,0,"0,00","0,00",-,-
 ,1.0,1250.0,MAK ZLOTY LAN NITKI CIETE 400 G,0,"0,00","0,00",-,-
 ,1.0,13866.0,MAK ZLOTY LAN SWIDEREK 1 KG,0,"0,00","0,00",-,-
 ,1.0,4155.0,MAK ZLOTY ?AN 250 G,0,"0,00","0,00",-,-
 ,1.0,4546.0,MAK Z?OTY ?AN PENNE 500G DURUN,0,"0,00","0,00",-,-
 ,1.0,8259.0,MAK.ZLOTY LAN MUSZELKI 400G,0,"0,00","0,00",-,-
 ,1.0,7645.0,MAK.ZLOTY LAN PENNE 400G,0,"0,00","0,00",-,-
 ,1.0,17738.0,MAKA B/GLUTENOWA 1 KG,0,"0,00","0,00",-,-
 ,1.0,5854.0,MAKA CHLEB 500G POL.MLYNY,0,"0,00","0,00",-,-
 ,1.0,5857.0,MAKA CHLEB 500G POLSKIE MLYNY,0,"0,00","0,00",-,-
